"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.257576688E1,-6.581434442E-1,-2.157540715E-1,-6.957455724E-1
7.259574888E1,6.870330384E-2,-5.353742811E-1,4.784074903E-2
7.261573088E1,9.807712058E-2,-8.389241494E-1,-6.491988122E-2
7.263571288E1,-2.050558230E-1,-1.167493376E0,-3.985491425E-1
7.265569488E1,-4.214867097E-1,-1.264446498E0,-1.305432410E0
7.267567588E1,-4.574639332E-1,-9.614288722E-1,-2.627957985E0
7.269565788E1,-3.591421250E-1,-7.142216045E-1,-3.103430758E0
7.271563988E1,-3.349568716E-1,-4.667708002E-1,-3.228723725E0
7.273562188E1,-5.572543428E-1,-3.177761440E-1,-3.255144369E0
7.275560388E1,-6.934720288E-1,-2.515823007E-2,-3.286207702E0
7.277558488E1,-6.695821329E-1,4.814294775E-1,-3.147479587E0
7.279556675E1,-5.456694737E-3,1.025536575E0,-1.582933078E0
7.281554875E1,2.142851047E-1,1.563818238E0,-5.893484670E-1
7.283553075E1,6.932519177E-2,1.723223131E0,-1.381398851E-1
7.285551275E1,-3.076044373E-1,1.417005617E0,5.396249145E-1
7.287549375E1,-5.027756153E-1,1.230417457E0,1.132340208E0
7.289547575E1,-6.802676272E-1,1.197188900E0,1.543657331E0
7.291545775E1,-6.100496204E-1,1.143049384E0,1.971147267E0
7.293543975E1,-3.535847850E-1,1.227181608E0,2.617902528E0
7.295542175E1,-3.108223793E-1,1.741072195E0,2.633920391E0
7.297540375E1,3.625296728E-1,1.511151782E0,2.044674835E0
7.299538475E1,1.594443322E0,9.679672287E-1,2.306683890E0
7.301536675E1,2.033783811E0,-5.910254484E-1,3.246415645E0
7.303534875E1,1.745266549E0,-2.669638107E0,4.478623374E0
7.305533075E1,1.271033386E0,-3.576785084E0,3.670755687E0
7.307531275E1,1.017527205E0,-3.294519519E0,1.277810748E0
7.309529375E1,6.232009951E-1,-2.441465719E0,-5.345559633E-1
7.311527575E1,6.877201959E-1,-1.592994236E0,-1.840678929E0
7.313525775E1,1.023555758E0,-7.753650615E-1,-1.839233497E0
7.315523975E1,1.347964618E0,-1.875862795E-1,-1.439725412E0
7.317522175E1,1.026375066E0,-2.334820984E-1,-4.878063047E-1
7.319520275E1,3.712771805E-1,-4.874306211E-1,3.344677520E-1
7.321518475E1,-1.266517143E-1,-6.162424430E-1,7.400119185E-2
7.323516675E1,-5.053576726E-1,-6.371981330E-1,-3.761812037E-1
7.325514875E1,-9.597933329E-1,-4.879328969E-1,-1.295886830E0
7.327513075E1,-9.503713489E-1,-2.397427122E-1,-2.255784463E0
7.329511175E1,-6.087498940E-1,1.024309391E-1,-2.410245096E0
7.331509375E1,-4.278234104E-1,3.526445527E-1,-3.095667994E0
7.333507575E1,2.619557729E-1,6.394136430E-1,-2.624439715E0
7.335505775E1,2.271880824E-1,6.054326954E-1,-2.377186108E0
7.337503975E1,3.712476886E-1,5.068106326E-1,-1.547165660E0
7.339502075E1,1.775871205E-1,8.706235135E-1,-1.302031084E0
7.341500275E1,4.490897702E-1,1.375469189E0,-7.313609630E-1
7.343498475E1,3.636454677E-1,1.773144758E0,-8.155170143E-2
7.345496675E1,1.424672997E-1,1.936687871E0,6.823665583E-1
7.347494875E1,-3.826724902E-2,2.268902691E0,1.578564624E0
7.349492975E1,-7.465885743E-2,2.420850483E0,1.775005926E0
7.351491175E1,1.719033893E-1,1.204524670E0,1.947279518E0
7.353489375E1,-1.140929183E-1,1.484708919E-1,2.785553895E0
7.355487575E1,1.435376691E-1,-6.302684516E-1,3.109816502E0
7.357485775E1,1.431705736E-1,-4.036027448E-1,3.282695864E0
7.359483875E1,-3.541648654E-1,-7.334672762E-1,3.185054380E0
7.361482075E1,-1.526550863E0,-9.798879473E-1,2.901626973E0
7.363480275E1,-2.853126951E0,-1.054202111E0,8.658820063E-1
7.365478475E1,-3.205630439E0,-1.358910459E0,-5.796531987E-1
7.367476675E1,-2.932651130E0,-1.351944964E0,-1.053805085E0
7.369474775E1,-2.318334029E0,-1.349943023E0,-1.549996882E0
7.371472975E1,-1.401347650E0,-1.516211231E0,-1.032350482E0
7.373471175E1,-1.046914726E0,-1.627824346E0,-5.473794919E-1
7.375469375E1,-7.169804670E-1,-1.956624392E0,-1.060228837E-1
7.377467575E1,-3.340872079E-1,-1.847774964E0,-4.947270691E-2
7.379465654E1,1.133949070E-1,-1.202167073E0,-7.556672537E-1
7.381463854E1,5.155373096E-1,-3.878531232E-1,-1.551231814E0
7.383462054E1,7.062671985E-1,2.342153393E-1,-2.261634602E0
7.385460254E1,5.100043087E-1,5.339675872E-1,-2.831588439E0
7.387458454E1,1.713044517E-1,6.295271708E-1,-3.494472075E0
7.389456554E1,2.621799405E-1,7.424485995E-1,-3.425410026E0
7.391454754E1,5.442719161E-1,1.207465966E0,-3.230087880E0
7.393452954E1,8.581112760E-1,1.328673630E0,-2.382382529E0
7.395451154E1,7.398051464E-1,1.196408004E0,-2.000455851E0
7.397449254E1,5.004100146E-1,8.610962065E-1,-8.410558981E-1
7.399447454E1,2.948975971E-1,6.559599477E-1,-3.189141583E-1
7.401445654E1,1.525326968E-1,6.014389010E-1,3.812998563E-1
7.403443854E1,-1.263380477E-1,9.591708237E-1,1.177812835E0
7.405442054E1,-9.870447200E-2,1.672656848E0,1.520244495E0
7.407440154E1,-6.863571368E-2,2.042732974E0,2.044898198E0
7.409438354E1,1.741974165E-1,2.592301956E0,2.521372599E0
7.411436554E1,6.629832577E-1,2.343186888E0,1.878970006E0
7.413434754E1,1.453441664E0,1.622292441E0,2.064257745E0
7.415432854E1,1.599019500E0,-7.420691152E-1,4.005893530E0
7.417431054E1,9.874554869E-1,-3.284552355E0,5.892068474E0
7.419429254E1,3.923463796E-1,-4.039244294E0,5.913894961E0
7.421427454E1,4.304732954E-1,-3.079617972E0,2.661946095E0
7.423425654E1,3.634191439E-1,-2.371190081E0,1.807169706E-1
7.425423754E1,-9.620489694E-2,-1.792699309E0,-1.540909724E0
7.427421954E1,6.806851184E-1,-1.021934544E0,-2.316866232E0
7.429420154E1,1.932125435E0,-1.599681258E-1,-2.317525213E0
7.431418354E1,2.779288896E0,2.776405634E-1,-1.585577189E0
7.433416554E1,2.126978049E0,1.361072467E-1,-1.109293993E0
7.435414654E1,1.094837190E0,-3.122493558E-1,-1.011518022E0
7.437412854E1,5.235348389E-1,-4.704169777E-1,-1.339154472E0
7.439411054E1,2.941016814E-1,-2.852966152E-1,-2.001563898E0
7.441409254E1,2.953765206E-1,8.211522684E-2,-2.532971136E0
7.443407354E1,-2.423360986E-1,2.922052467E-1,-2.870439094E0
7.445405554E1,-1.855037937E-1,4.675307921E-1,-3.085592072E0
7.447403754E1,1.002810275E-1,7.016489214E-1,-2.897142159E0
7.449401954E1,6.404357363E-1,9.149756674E-1,-2.391812333E0
7.451400054E1,3.196407480E-1,9.925044845E-1,-1.967025565E0
7.453398254E1,-1.125596688E-1,8.658428299E-1,-1.712150697E0
7.455396454E1,-2.271481386E-1,7.644924563E-1,-6.973091179E-1
7.457394654E1,-1.132024239E-1,9.497812186E-1,4.788916397E-1
7.459392854E1,-5.129747674E-1,8.116677922E-1,1.997860272E0
7.461390954E1,-1.422745097E0,6.884339216E-1,2.655004866E0
7.463389154E1,-2.151033933E0,8.097673009E-1,2.116882685E0
7.465387354E1,-2.587658975E0,1.143567009E0,1.461045529E0
7.467385554E1,-1.088911549E0,1.027070592E0,2.301316731E0
7.469383654E1,9.798905785E-1,8.838695034E-2,4.619759372E0
7.471381854E1,1.165060862E0,-1.632837456E0,5.347251817E0
7.473380054E1,-2.627683897E-1,-1.476413328E0,3.881336727E0
7.475378254E1,-8.957563081E-1,-1.443259469E-1,1.621670882E0
7.477376354E1,-2.217085835E0,1.487736315E-2,9.017137438E-1
7.479374567E1,-2.891573855E0,-2.156074525E-1,7.175147563E-1
7.481372767E1,-2.805518044E0,-6.091306208E-1,5.691176856E-1
7.483370967E1,-1.991487684E0,-1.431588865E0,5.261681324E-1
7.485369167E1,-9.006841953E-1,-1.874746854E0,1.308306316E0
7.487367267E1,-8.245971555E-1,-2.213535698E0,1.070804111E0
7.489365467E1,-7.248772048E-1,-2.155603678E0,-2.050729626E-1
7.491363667E1,-1.174632534E-3,-1.552404181E0,-1.214255022E0
7.493361867E1,7.702062093E-1,-9.234922832E-1,-2.523233768E0
7.495359967E1,9.182315433E-1,-4.991447867E-1,-3.752372292E0
7.497358167E1,5.118220254E-1,-2.614766666E-1,-4.455348532E0
7.499356367E1,1.380652234E-1,-2.501487096E-1,-4.838599019E0
7.501354567E1,1.770942550E-2,-1.125974929E-1,-4.940562766E0
7.503352667E1,4.109021895E-1,8.297286719E-2,-4.558676434E0
7.505350867E1,1.140959004E0,8.341756256E-1,-3.151023000E0
7.507349067E1,1.456741686E0,1.589821245E0,-2.133231500E0
7.509347267E1,1.202945337E0,1.680680105E0,-7.674920779E-1
7.511345367E1,9.658603308E-1,1.330564766E0,4.561354458E-1
7.513343567E1,1.031407034E0,1.273557191E0,1.636650279E0
7.515341767E1,6.685818936E-1,1.418361878E0,2.091453729E0
7.517339967E1,3.450792059E-1,1.479843743E0,2.200611305E0
7.519338167E1,-3.425867936E-1,1.679431579E0,2.960935282E0
7.521336267E1,-1.031524855E0,2.095298420E0,3.234807753E0
7.523334467E1,-9.056425611E-1,2.307526328E0,2.193713345E0
7.525332667E1,3.468621681E-1,1.672888837E0,2.149540554E0
7.527330867E1,1.144905144E0,-8.988177641E-1,4.012923052E0
7.529328967E1,6.606693683E-1,-3.900115060E0,5.632962561E0
7.531327167E1,2.919623497E-1,-5.217558235E0,5.431111414E0
7.533325367E1,8.344873553E-1,-4.346984423E0,2.302726495E0
7.535323467E1,1.266358245E0,-3.076838790E0,-1.471498597E-1
7.537321667E1,1.241516057E0,-1.582770526E0,-1.679143165E0
7.539319867E1,1.190390634E0,-5.444921368E-1,-3.012919952E0
7.541318067E1,1.386421024E0,5.163278532E-1,-3.607428587E0
7.543316267E1,1.385489270E0,9.581677338E-1,-3.047662354E0
7.545314367E1,7.097090158E-1,5.761127096E-1,-1.951181949E0
7.547312567E1,8.508201269E-2,-2.603472769E-3,-1.465898718E0
7.549310767E1,-4.700175398E-1,-6.481566922E-1,-1.459141676E0
7.551308967E1,-7.114254659E-1,-1.030800531E0,-1.430179247E0
7.553307067E1,-6.764314882E-1,-9.455212297E-1,-1.589537508E0
7.555305267E1,-9.326940465E-1,-8.129648508E-1,-1.789185424E0
7.557303467E1,-1.050173014E0,-4.338657403E-1,-2.450491481E0
7.559301667E1,-2.860742218E-1,2.427509585E-1,-2.798779128E0
7.561299767E1,1.666215263E-1,8.783279510E-1,-2.368524043E0
7.563297967E1,4.832756262E-1,1.151744632E0,-2.232196210E0
7.565296167E1,1.038659701E0,1.241970093E0,-8.234569484E-1
7.567294367E1,9.868608981E-1,1.155995850E0,2.221357226E-3
7.569292467E1,9.162919488E-1,1.008326758E0,1.244393325E0
7.571290667E1,3.556791115E-1,9.312347277E-1,2.404858641E0
7.573288867E1,2.174239632E-2,1.559891687E0,1.965968388E0
7.575287067E1,2.808597845E-1,2.114588823E0,1.623108128E0
7.577285167E1,3.400787036E-1,2.228467441E0,2.410461443E0
7.579283350E1,3.620426363E-1,1.989417477E0,2.347906761E0
7.581281550E1,9.951909146E-1,1.013965959E0,2.626193295E0
7.583279650E1,7.922427571E-1,-9.576601955E-1,3.404451267E0
7.585277850E1,5.416454930E-2,-2.867174886E0,3.658125701E0
7.587276050E1,-7.232574530E-1,-3.330569943E0,3.050570174E0
7.589274250E1,-1.097242004E0,-2.633546754E0,1.083969117E0
7.591272350E1,-1.590372199E0,-2.243078902E0,-1.292421770E-1
7.593270550E1,-2.103272414E0,-1.921578374E0,-6.014136118E-1
7.595268750E1,-2.089999819E0,-1.519405712E0,-1.013780310E0
7.597266950E1,-9.639280453E-1,-1.190309358E0,-7.247384065E-1
7.599265050E1,-1.064957772E-1,-9.638518122E-1,-2.733690262E-2
7.601263250E1,3.522777496E-1,-7.437652463E-1,5.154759139E-1
7.603261450E1,5.614118593E-1,-4.999020012E-1,2.157505631E-1
7.605259650E1,6.772397196E-1,-4.759059052E-1,-4.935377455E-1
7.607257750E1,6.487324968E-1,-3.953729349E-1,-1.419301087E0
7.609255950E1,4.302634169E-1,-4.529188925E-1,-2.292996143E0
7.611254150E1,-6.042172786E-2,-4.413884756E-1,-2.939814554E0
7.613252350E1,-5.611031994E-2,-9.464420199E-2,-3.321589204E0
7.615250450E1,6.061647668E-2,2.524579212E-1,-3.408830831E0
7.617248650E1,3.255991704E-1,4.625618282E-1,-3.264113413E0
7.619246850E1,4.289603284E-1,8.658562785E-1,-2.921489965E0
7.621245050E1,3.061291848E-1,9.310676435E-1,-2.156697546E0
7.623243150E1,2.035755273E-1,1.180534714E0,-1.331689916E0
7.625241350E1,4.521754190E-2,9.838957751E-1,-7.378671598E-1
7.627239550E1,2.160503060E-1,9.585394706E-1,-6.033157110E-3
7.629237750E1,-1.741514976E-1,7.706557140E-1,5.980707586E-1
7.631235850E1,-1.086278767E0,6.620913380E-1,5.500434834E-1
7.633234050E1,-1.645951153E0,8.801575448E-1,2.613009578E-1
7.635232250E1,-9.881216309E-1,1.437462247E0,9.839595097E-1
7.637230350E1,-2.093708854E-1,2.065201485E0,2.679802907E0
7.639228550E1,1.375245533E0,1.910265035E0,3.407022872E0
7.641226750E1,2.469064577E0,1.451285649E0,3.972671989E0
7.643224950E1,2.500418809E0,-2.024159878E-3,3.803454153E0
7.645223050E1,2.168786957E0,-1.797350184E0,4.488550776E0
7.647221250E1,1.713579610E0,-3.513620245E0,4.668940303E0
7.649219450E1,1.603057733E0,-4.295318425E0,3.405054114E0
7.651217650E1,1.976569975E0,-4.133522460E0,1.464167942E0
7.653215750E1,2.429939249E0,-3.441743054E0,-3.675320023E-1
7.655213950E1,2.817712997E0,-2.364901401E0,-1.536577522E0
7.657212150E1,3.616602284E0,-9.451929085E-1,-1.918040516E0
7.659210350E1,4.559424877E0,3.862237966E-1,-1.672891322E0
7.661208450E1,4.187420340E0,6.482341678E-1,-7.758664602E-1
7.663206650E1,2.314913408E0,-1.564935641E-1,-2.361859971E-1
7.665204850E1,1.050718925E0,-8.365791236E-1,2.347551835E-1
7.667203050E1,3.819255815E-1,-1.289092073E0,1.741271585E-1
7.669201150E1,5.566373885E-2,-1.148076089E0,-2.386774957E-1
7.671199350E1,-1.144380502E-1,-9.220320873E-1,-8.722578102E-1
7.673197550E1,-1.652965473E-1,-5.914771459E-1,-1.546775066E0
7.675195650E1,3.032015204E-2,-1.847454098E-1,-2.263534947E0
7.677193850E1,3.159755670E-1,2.877527381E-1,-2.373200646E0
7.679192063E1,7.611910453E-1,7.477115321E-1,-2.070454624E0
7.681190263E1,6.853241531E-1,7.397141491E-1,-1.509831773E0
7.683188363E1,8.210697495E-1,8.269468591E-1,-9.502105504E-1
7.685186563E1,9.022497142E-1,8.320940168E-1,2.316263384E-1
7.687184763E1,6.515003494E-1,9.222558895E-1,7.824077404E-1
7.689182963E1,5.608358355E-1,1.090047590E0,1.483752607E0
7.691181063E1,1.164739776E-1,9.745007613E-1,1.557469624E0
7.693179262E1,9.588848948E-3,9.134771723E-1,1.453624828E0
7.695177463E1,2.956778715E-1,1.008869087E0,9.115516841E-1
7.697175563E1,5.731293871E-1,1.351886345E0,1.140585367E0
7.699173763E1,1.207005936E0,1.532062595E0,9.456333500E-1
7.701171963E1,2.012688226E0,1.729625832E0,1.175224273E0
7.703170163E1,2.568716335E0,6.223931292E-1,1.743421606E0
7.705168263E1,1.828895328E0,-1.462595188E0,2.934415235E0
7.707166463E1,-1.959301832E-1,-2.607797078E0,2.691433604E0
7.709164663E1,-1.546549656E0,-2.479550389E0,6.608786255E-1
7.711162863E1,-2.342951684E0,-2.336575734E0,-5.871697944E-1
7.713160963E1,-2.615280344E0,-2.315591539E0,-4.620218378E-1
7.715159163E1,-2.623856748E0,-2.395458365E0,-3.529133785E-1
7.717157363E1,-2.031237641E0,-2.309979966E0,1.733559108E-1
7.719155463E1,-8.729933169E-1,-1.987163522E0,7.219867069E-1
7.721153663E1,-1.558190512E-1,-1.507930259E0,8.821086144E-1
7.723151863E1,1.301088440E-1,-1.053309388E0,3.986421132E-1
7.725150063E1,2.022178769E-1,-5.127091576E-1,-6.811064833E-1
7.727148163E1,1.636799383E-1,-3.693686128E-3,-1.619368833E0
7.729146363E1,5.150812999E-1,3.770704190E-1,-2.205897188E0
7.731144563E1,9.541219722E-1,6.975798440E-1,-2.617793770E0
7.733142763E1,1.047947637E0,9.019087484E-1,-2.941263494E0
7.735140863E1,1.017135003E0,1.027857774E0,-3.091384909E0
7.737139063E1,1.169911492E0,1.101922408E0,-2.902953706E0
7.739137263E1,1.444122372E0,1.288280187E0,-2.026609277E0
7.741135363E1,1.264924946E0,1.041519062E0,-1.224221016E0
7.743133563E1,1.058304372E0,8.634198900E-1,-8.493951970E-1
7.745131763E1,6.667578547E-1,5.416150144E-1,-3.083950174E-1
7.747129963E1,1.579243778E-1,4.787967686E-1,2.494585919E-1
7.749128063E1,-2.789039274E-1,6.069099945E-1,6.710755849E-1
7.751126262E1,-3.172308911E-1,9.182705735E-1,1.111367415E0
7.753124463E1,1.924348638E-1,1.133458342E0,1.620680948E0
7.755122662E1,3.389339284E-1,1.332925579E0,2.384252468E0
7.757120763E1,1.004859724E-1,1.139241823E0,2.005586783E0
7.759118963E1,8.396512507E-1,6.994227402E-1,1.464735122E0
7.761117163E1,2.292294039E0,-3.361859563E-1,2.062983052E0
7.763115263E1,3.072908584E0,-2.164447446E0,3.213906296E0
7.765113463E1,2.380338927E0,-3.085777429E0,2.848307968E0
7.767111663E1,1.668334002E0,-2.732322598E0,2.966362667E-1
7.769109863E1,1.826516680E0,-2.157971801E0,-1.515805289E0
7.771107963E1,2.327700537E0,-1.221012210E0,-2.344027133E0
7.773106163E1,2.798195868E0,-2.662099877E-1,-2.105387644E0
7.775104363E1,3.271483244E0,8.246234679E-1,-2.198472394E0
7.777102563E1,2.788578368E0,1.010308233E0,-8.294772416E-1
7.779100663E1,1.148906393E0,2.143779293E-1,5.305985677E-1
7.781098837E1,-2.030854940E-2,-7.768951316E-1,1.298913349E0
7.783097038E1,-5.714135948E-1,-1.034771083E0,1.370845211E0
7.785095138E1,-6.451404060E-1,-8.252250002E-1,2.413590288E-1
7.787093338E1,-3.299431400E-1,-3.030079776E-1,-1.702454844E0
7.789091538E1,-4.819575541E-1,-2.796425039E-1,-2.567327621E0
7.791089738E1,-8.574723946E-1,-2.923322774E-1,-3.121579930E0
7.793087838E1,-5.032657582E-1,-5.315221354E-2,-3.779591666E0
7.795086038E1,7.409372404E-1,5.777133849E-1,-3.397270301E0
7.797084238E1,1.065032251E0,9.317686515E-1,-2.235016907E0
7.799082338E1,1.327109646E0,1.182493239E0,-1.434531915E0
7.801080538E1,1.665427936E0,1.675093383E0,-6.274980408E-1
7.803078738E1,1.825475876E0,2.287086362E0,1.836072493E-1
7.805076938E1,1.645010043E0,2.718526385E0,1.426121280E0
7.807075038E1,1.234266240E0,2.676651843E0,2.284732858E0
7.809073238E1,1.330670454E0,2.447514956E0,2.708772352E0
7.811071438E1,1.446513737E0,2.561081625E0,3.084927828E0
7.813069538E1,1.481328059E0,2.273224953E0,2.603048261E0
7.815067738E1,1.493164577E0,1.093191418E0,1.910637356E0
7.817065938E1,1.745016288E0,-1.329749518E0,2.064420882E0
7.819064138E1,3.681728572E-1,-3.504613486E0,3.238163470E0
7.821062238E1,-1.552010371E0,-4.099517685E0,3.129469578E0
7.823060438E1,-2.550958633E0,-3.292391717E0,1.641160237E0
7.825058638E1,-2.748335198E0,-2.445724831E0,2.341891730E-1
7.827056838E1,-2.700837096E0,-1.715057056E0,5.101695657E-2
7.829054938E1,-2.408939705E0,-1.460803308E0,3.395624310E-1
7.831053137E1,-1.351703766E0,-9.409523615E-1,9.463455409E-1
7.833051338E1,1.227328373E-1,-3.322077300E-1,1.800806181E0
7.835049437E1,3.265713065E-1,-2.171668501E-1,2.227542411E0
7.837047638E1,-2.003995755E-1,-1.593272527E-1,1.416529507E0
7.839045837E1,-2.087025487E-1,-1.141070796E-1,1.734775329E-1
7.841044038E1,6.167584598E-2,-1.952601105E-1,-6.946065348E-1
7.843042138E1,2.943157992E-1,-2.681367914E-1,-1.896824479E0
7.845040338E1,4.651707096E-1,-3.457290142E-1,-3.056368273E0
7.847038538E1,2.606706280E-1,-2.920065875E-1,-3.988852404E0
7.849036638E1,-1.391955268E-1,1.306275286E-2,-4.842322526E0
7.851034838E1,3.101714015E-2,3.846110614E-1,-5.170256014E0
7.853033038E1,8.299191450E-1,9.063243464E-1,-3.596705378E0
7.855031238E1,8.877009646E-1,1.264731549E0,-2.118388343E0
7.857029338E1,7.838694712E-1,1.548104138E0,-9.212095302E-1
7.859027538E1,5.440351038E-1,1.763493782E0,1.627110547E-1
7.861025738E1,6.807362815E-1,1.782182653E0,9.341254449E-1
7.863023838E1,9.388755036E-1,1.572176540E0,1.632488816E0
7.865022038E1,4.141895673E-1,1.266645636E0,2.207918571E0
7.867020238E1,-4.281084987E-1,1.048626353E0,1.978459795E0
7.869018438E1,-7.630022934E-1,1.248620716E0,1.160914966E0
7.871016538E1,-4.583108293E-1,8.476101883E-1,3.984760523E-2
7.873014738E1,2.017371992E-1,-3.281997926E-1,4.484703308E-1
7.875012938E1,1.059030815E0,-2.017871344E0,1.621672052E0
7.877011038E1,1.816013035E0,-3.206005246E0,3.362349560E0
7.879009238E1,1.500662754E0,-3.637246463E0,3.563806604E0
7.881007492E1,1.534658758E-1,-3.075639526E0,8.305969834E-1
7.883005692E1,-5.867093262E-1,-2.180917006E0,-2.172671555E0
7.885003792E1,-3.843535647E-2,-1.052887657E0,-3.397997695E0
7.887001992E1,9.373050146E-1,3.585451608E-1,-3.303887928E0
7.889000192E1,2.019246463E0,1.577228242E0,-2.429083655E0
7.890998292E1,2.707657873E0,2.161575440E0,-4.726181620E-1
7.892996492E1,2.196424406E0,1.155557894E0,1.536813750E0
7.894994692E1,7.051893374E-1,-5.314207593E-1,3.149688081E0
7.896992892E1,-6.528932293E-1,-1.516407406E0,3.608788649E0
7.898990992E1,-1.232605923E0,-1.372429514E0,1.999505094E0
7.900989192E1,-1.156425840E0,-6.683299517E-1,-1.434351236E-1
7.902987392E1,-1.010000085E0,-8.840405345E-2,-1.843751056E0
7.904985492E1,-7.723492869E-1,5.633466299E-1,-3.091597747E0
7.906983692E1,-1.555561092E-1,1.183182552E0,-3.880098286E0
7.908981892E1,6.759029730E-1,2.098155515E0,-4.157773202E0
7.910979992E1,1.521847216E0,3.317854003E0,-3.597495922E0
7.912978192E1,1.265215553E0,3.590709643E0,-1.860506253E0
7.914976392E1,9.001004970E-1,3.430179015E0,-4.083718801E-1
7.916974592E1,1.276103068E0,3.053823857E0,1.876050491E0
7.918972692E1,1.158917119E0,1.843988307E0,4.178330258E0
7.920970892E1,-7.006459046E-1,1.947069822E-1,4.133478606E0
7.922969092E1,-1.901456058E0,-2.119163246E0,3.014648389E0
7.924967192E1,-1.385519822E0,-3.665121310E0,3.018927966E0
7.926965392E1,-1.817861778E0,-4.069327633E0,3.311906800E0
7.928963592E1,-2.358865027E0,-4.719726587E0,3.382608992E0
7.930961792E1,-2.369749619E0,-3.348499845E0,2.244907472E0
7.932959892E1,-1.694609927E0,-9.299357687E-1,6.909186959E-1
7.934958092E1,-1.506131363E0,3.043522159E-1,-8.817484260E-1
7.936956292E1,-1.422907942E0,3.966802262E-1,-1.830126459E0
7.938954392E1,-1.405921635E0,-7.990150023E-1,-8.792037177E-1
7.940952592E1,-1.135885960E0,-1.624453864E0,-1.825354546E-1
7.942950792E1,-9.676421966E-1,-1.447391988E0,-5.744012296E-2
7.944948892E1,-1.017207070E0,-8.489170410E-1,-2.487054706E-1
7.946947092E1,-1.244198028E0,-3.812536633E-1,-1.026413219E0
7.948945292E1,-4.745728497E-1,6.727616295E-2,-1.660713326E0
7.950943492E1,3.246056553E-1,3.504242188E-1,-1.774247543E0
7.952941592E1,7.038620925E-1,6.297893453E-1,-2.270426475E0
7.954939792E1,9.933660717E-1,6.351618402E-1,-2.590277358E0
7.956937992E1,7.776206249E-1,3.031514537E-1,-2.781580712E0
7.958936092E1,3.142774625E-1,3.905954308E-1,-3.112517915E0
7.960934292E1,5.698765811E-2,9.212820357E-1,-3.675837502E0
7.962932492E1,2.154341922E-1,1.559915368E0,-3.765547239E0
7.964930592E1,1.998495170E-1,1.958452377E0,-2.826498438E0
7.966928792E1,-1.587688436E-1,1.747372570E0,-1.599204710E0
7.968926992E1,-2.037748077E-1,1.398651060E0,-1.030567081E0
7.970925192E1,3.913778979E-1,1.864462186E0,-7.389032865E-1
7.972923292E1,6.299052664E-1,2.336103425E0,-2.619032210E-1
7.974921492E1,4.749396163E-1,2.331771077E0,1.602183867E-1
7.976919692E1,-9.136305520E-2,2.307601026E0,4.541064620E-1
7.978917792E1,4.241972230E-1,2.350318445E0,3.197859782E-1
7.980915938E1,2.065061152E0,3.133733368E0,5.215868390E-1
7.982914138E1,3.292932585E0,2.470116199E0,4.005506444E-1
7.984912238E1,2.624421589E0,-6.780986756E-1,1.069521816E0
